time,clientPoolX1,clientPoolX10,clientPoolX11,clientPoolX12,clientPoolX13,clientPoolX14,clientPoolX15,clientPoolX2,clientPoolX3,clientPoolX4,clientPoolX5,clientPoolX6,clientPoolX7,clientPoolX8,clientPoolX9
223000,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999
224000,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998
225000,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998
226000,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997
227000,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997
228000,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996
229000,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996
230000,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996
231000,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996
232000,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963
233000,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964
234000,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966
235000,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967
236000,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968
237000,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997
238000,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969
239000,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684
240000,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684
241000,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684,0.049999999999999684
242000,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969,0.09999999999999969
243000,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997,0.1499999999999997
244000,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968,0.19999999999999968
245000,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967,0.24999999999999967
246000,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966,0.29999999999999966
247000,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964,0.34999999999999964
248000,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963,0.39999999999999963
249000,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996,0.4499999999999996
250000,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996,0.4999999999999996
251000,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996,0.5499999999999996
252000,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996
253000,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997,0.6499999999999997
254000,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997,0.6999999999999997
255000,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.7499999999999998
256000,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998,0.7999999999999998
257000,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999,0.8499999999999999
258000,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999
259000,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
260000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
261000,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
262000,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
263000,1.1500000000000001,1.1500000000000001,1.1500000000000001,1.1500000000000001,1.1500000000000001,1.1500000000000001,1.1500000000000001,1.1500000000000001,1.1500000000000001,1.1500000000000001,1.1500000000000001,1.1500000000000001,1.1500000000000001,1.1500000000000001,1.1500000000000001
264000,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002,1.2000000000000002
265000,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002,1.2500000000000002
266000,1.3000000000000003,1.3000000000000003,1.3000000000000003,1.3000000000000003,1.3000000000000003,1.3000000000000003,1.3000000000000003,1.3000000000000003,1.3000000000000003,1.3000000000000003,1.3000000000000003,1.3000000000000003,1.3000000000000003,1.3000000000000003,1.3000000000000003
267000,1.3500000000000003,1.3500000000000003,1.3500000000000003,1.3500000000000003,1.3500000000000003,1.3500000000000003,1.3500000000000003,1.3500000000000003,1.3500000000000003,1.3500000000000003,1.3500000000000003,1.3500000000000003,1.3500000000000003,1.3500000000000003,1.3500000000000003
268000,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.4000000000000004
269000,1.4500000000000004,1.4500000000000004,1.4500000000000004,1.4500000000000004,1.4500000000000004,1.4500000000000004,1.4500000000000004,1.4500000000000004,1.4500000000000004,1.4500000000000004,1.4500000000000004,1.4500000000000004,1.4500000000000004,1.4500000000000004,1.4500000000000004
270000,1.5000000000000004,1.5000000000000004,1.5000000000000004,1.5000000000000004,1.5000000000000004,1.5000000000000004,1.5000000000000004,1.5000000000000004,1.5000000000000004,1.5000000000000004,1.5000000000000004,1.5000000000000004,1.5000000000000004,1.5000000000000004,1.5000000000000004
271000,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005
272000,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005
273000,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006
274000,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006
275000,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007
276000,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007
277000,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008
278000,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008
279000,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008
280000,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001
281000,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007
282000,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005
283000,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004
284000,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2
285000,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25
286000,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
287000,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996
288000,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995
289000,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993
290000,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999
291000,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999
292000,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988
293000,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986
294000,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984
295000,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982
296000,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998
297000,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998
298000,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977
299000,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975
300000,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975
301000,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975,2.9499999999999975
302000,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977,2.8999999999999977
303000,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998,2.849999999999998
304000,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998,2.799999999999998
305000,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982,2.7499999999999982
306000,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984,2.6999999999999984
307000,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986,2.6499999999999986
308000,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988,2.5999999999999988
309000,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999,2.549999999999999
310000,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999,2.499999999999999
311000,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993,2.4499999999999993
312000,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995,2.3999999999999995
313000,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.3499999999999996
314000,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
315000,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25
316000,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2
317000,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004,2.1500000000000004
318000,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005,2.1000000000000005
319000,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.0500000000000007
320000,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001,2.000000000000001
321000,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008,1.9500000000000008
322000,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008,1.9000000000000008
323000,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008,1.8500000000000008
324000,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007,1.8000000000000007
325000,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007,1.7500000000000007
326000,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006,1.7000000000000006
327000,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006,1.6500000000000006
328000,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.6000000000000005
329000,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005,1.5500000000000005
